,smiles,xyz_file
25820,CCC#CN(CC)CC,molecule_252590
25821,CC(C)=C(O)C(C)C,molecule_285820
25822,CCC[C@@H]1C=CC(=O)O1,molecule_253883
25823,CC(=O)CCOC=O,molecule_178434
25824,N#Cc1ccc(/C=N/O)o1,molecule_284840
25825,C=C(CC(=O)O)C(C)C,molecule_145708
25826,CC(=O)OC1=CC=CCC1,molecule_256990
25827,COc1cncc(N)c1N,molecule_189226
25828,OCCC[C@@H]1CCOC1,molecule_227156
25829,C=C1C[C@]1(C)C(C)=O,molecule_248054
25830,CCCCCC[C@]1(C)CO1,molecule_246845
25831,CC1(C)C[C@H](CN)CCO1,molecule_250023
25832,NOCCCCO,molecule_168128
25833,C#Cc1cccc(N)c1,molecule_283958
25834,CC[C@@H]1C[C@H](C)CN1,molecule_171737
25835,COc1cc(C=O)[nH]c1C,molecule_154458
25836,CC[C@H](OC(C)=O)C(=O)O,molecule_249038
25837,CCN1C=CC(C)C=C1,molecule_207670
25838,C=COC(=C)OC,molecule_257317
25839,CN(N)C(=O)CC#N,molecule_169866
25840,C[C@H](C#N)N(C)C=O,molecule_252008
25841,O=C1CCCC[C@@H]1CCO,molecule_247294
25842,N#CCCN,molecule_6011
25843,O/N=C1/CCC/C(=N/O)C1,molecule_283749
25844,CC(=O)/C=N/C(C)(C)C,molecule_255935
25845,CCCCC(=O)C(=O)O,molecule_28985
25846,O=C1COCC(=O)C1=O,molecule_184878
25847,CN(C)c1n[nH]c(N)n1,molecule_114788
25848,CNc1cnnc(N)c1,molecule_124612
25849,O=CC1=CO[C@H](O)CO1,molecule_247348
25850,CCOC(=O)C[C@H](C)CN,molecule_203567
25851,CC(C)(C)C[C@@H]1CO1,molecule_27826
25852,C=C1CC2(O)CCC1CC2,molecule_195205
25853,O=C1NC[C@@H]2CCC[C@@H]1C2,molecule_244640
25854,C=C(C/C=C/C)[C@H](C)CC,molecule_254617
25855,C=CC(=C)CCCC(=C)C,molecule_24425
25856,C1C[C@@H]2CC[C@H](C1)OC2,molecule_6971
25857,CCCCC1(C)OCCO1,molecule_66186
25858,NC(=O)CNC=O,molecule_39292
25859,CNCc1ncno1,molecule_227791
25860,C/C=C1\CCCC=C1CC,molecule_254452
25861,CCC[C@H](C)NCC,molecule_106172
25862,CC/C(=N\OC)OC,molecule_165499
25863,CO[C@@H]1CCN(N)C1,molecule_222189
25864,COCC/C=C/CO,molecule_180672
25865,CC(C)CC(=O)N(C)C,molecule_45958
25866,CCO[C@H](C)CN(C)C,molecule_178272
25867,CNCC(=O)OC(C)(C)C,molecule_47857
25868,CON=C1CC(C(=O)O)C1,molecule_240773
25869,CCCNCCC(C)(C)O,molecule_225025
25870,C#CCC(=C)CC#C,molecule_284605
25871,CNC(=O)[C@H](C)NC(C)=O,molecule_77113
25872,Nc1ccc(CO)cn1,molecule_184327
25873,C1C[C@@H]2CNCCN2C1,molecule_246199
25874,CC(C)(C)N=C=O,molecule_23711
25875,C[C@@H]1C=CCC[C@H]1CO,molecule_114248
25876,CNC(O)O,molecule_142886
25877,Cc1[nH]c(=O)ccc1CO,molecule_231370
25878,CCOn1ccnc1,molecule_188969
25879,COC(=O)NNC(C)C,molecule_95327
25880,c1cnc2ocnc2c1,molecule_242910
25881,C#CCN,molecule_277728
25882,COc1ccc(O)c(N)n1,molecule_285964
25883,C=CCC[C@H](C)NC,molecule_255977
25884,CO/C=C(\C)C(N)=O,molecule_134435
25885,CCC(C)(C)NC1CC1,molecule_235591
25886,C#CCN1CCCC1=O,molecule_283552
25887,C=C1C(C)=CC(=O)C[C@@H]1C,molecule_254101
25888,C[C@H](CN=C(N)N)C(=O)O,molecule_243890
25889,CCCCC[C@H](CC)CO,molecule_15618
25890,CC(=O)c1cn(C)nc1C,molecule_117760
25891,CCc1cc(C)nnn1,molecule_191400
25892,CC[C@H](C)C(C#N)C#N,molecule_54533
25893,C/C=C(\C)[C@H](C)CCO,molecule_188150
25894,C=C1[C@@H]2CCCC[C@H]12,molecule_253238
25895,N#CC1=NOCC1,molecule_144605
25896,CC(=O)n1cc(C)nc1C,molecule_252904
25897,N=C1CC(=O)CO1,molecule_245636
25898,CCN(CCOC)C(C)=O,molecule_57253
25899,C1=COCN=N1,molecule_243035
25900,C[C@H](N)CNCCCO,molecule_247284
25901,O=C1CCNCCN1,molecule_99593
25902,CC(C)(C)C=O,molecule_13027
25903,CC[C@@H]1OC=CC(=O)C1=O,molecule_214038
25904,C[C@H](O)N1CCNCC1,molecule_255658
25905,CNC(=O)C12CC(CN1)C2,molecule_180810
25906,CO/N=C/C(N)=O,molecule_234432
25907,CN(C)/C=N/c1ncn[nH]1,molecule_257404
25908,O=C(O)/C=C/c1ccc[nH]1,molecule_252456
25909,C[C@@H]1C[C@@H]1CC(=O)O,molecule_248238
25910,Cc1nn(C)c(CO)c1C,molecule_254545
25911,COCCC(C)(C)OC,molecule_106929
25912,Cc1ccncc1,molecule_4091
25913,CCNCC(C)(C)C=O,molecule_223122
25914,C[C@H](C(=O)O)N(C)N=O,molecule_105019
25915,CO[C@@H]1OC[C@H](C)O1,molecule_250309
25916,C/C=C/N1CCNCC1,molecule_252233
25917,CCCC/C(C)=C\C#N,molecule_255598
25918,O=C(O)c1ccncn1,molecule_747
25919,O=C(O)c1c[nH]ccc1=O,molecule_242559
25920,C=C[C@H](O)CCC(=C)C,molecule_163610
25921,C=C[C@](C)(O)[C@](C)(O)C=C,molecule_244730
25922,N#CCOCC#CCO,molecule_218151
25923,C=C(C#CC1CC1)C1CC1,molecule_256027
25924,CC(=O)N(O)C(C)=O,molecule_53752
25925,CC(C)(C)CC1CCC1,molecule_256031
25926,C[C@]1(O)C=CCCC1,molecule_249691
25927,COC1=C(C)C(=O)OC1=O,molecule_129719
25928,CC(=O)/C(C)=N/NC=O,molecule_209992
25929,COC1=CCN(C)C=C1,molecule_112438
25930,CCOC(C)(O)OCC,molecule_209542
25931,CCCCNCCNCC,molecule_76401
25932,C/C=C/C[C@H](O)/C=C/C,molecule_166395
25933,C/C=C/C1CCCCC1,molecule_246016
25934,C[C@@H]1COC(C)(C)CN1,molecule_229027
25935,C=C(CCC(C)=O)OCC,molecule_254698
25936,CN[C@H](C)CC(N)=O,molecule_91445
25937,CN(C)NC=O,molecule_33734
25938,CC(=O)C1(C)COC1,molecule_235963
25939,C=COC(=O)C/C=C/C,molecule_253297
25940,CC(C)=C=CC(=O)O,molecule_254281
25941,CC(=O)C1(C)OCCO1,molecule_253803
25942,CC(=O)/C=C(/N)C(=O)O,molecule_256223
25943,COC(=O)[C@@H]1C=CCO1,molecule_253042
25944,CN1CCN[C@H](CN)C1,molecule_253734
25945,CC/C(N=O)=C(/CC)NO,molecule_283869
25946,COC(=O)[C@@H]1CCCNC1,molecule_242593
25947,C#CCN(C)CCCC,molecule_285925
25948,CON/C=C1/N=CN=C1C,molecule_236560
25949,Cc1cc(=N)cc(C)n1C,molecule_202629
25950,NCC1CCC(N)CC1,molecule_62711
25951,CC(C)CCCCCC#N,molecule_45288
25952,CN1CN(N)C=N1,molecule_106609
25953,C#C[C@H](C)CN(C)C,molecule_284612
25954,CN1C(=O)C=C(N)C1=O,molecule_99499
25955,CCc1coc(CC)n1,molecule_165721
25956,CCC1(N)CCCC1,molecule_256000
25957,CC[C@H](O)CNN,molecule_109330
25958,C=C[C@](C)(O)CC(C)C,molecule_244981
25959,C/C=C/COC(=O)CCC,molecule_243797
25960,O=C(O)N(CO)CO,molecule_248128
25961,c1ccc[nH]cncc1,molecule_243055
25962,CC[C@H](N)[C@@H]1CCOC1,molecule_235385
25963,C/C(=C\CN)CO,molecule_189411
25964,CCOC(=O)[C@]1(C)N=C1C,molecule_247891
25965,C1=C2CC[C@@H]2CC1,molecule_249517
25966,C=C1COC(=O)C1(C)C,molecule_156951
25967,OC[C@@H]1C[C@@H](O)C[C@@H]1O,molecule_242294
25968,CC#CCOC,molecule_30563
25969,O=C1C=C(C(=O)O)CCC1,molecule_251534
25970,CONCCCN,molecule_194589
25971,Cn1ncc(=O)nc1NN,molecule_251839
25972,CCCC(=O)OC(C)C,molecule_13224
25973,Nc1cncc(C(=O)O)n1,molecule_254580
25974,CCC(C)(C)C(=O)OC,molecule_15486
25975,CN(C)c1cnccc1N,molecule_172373
25976,CC(C)NCCOCCO,molecule_69583
25977,O=C1CC[C@@H]1C1CC1,molecule_256382
25978,C/C=C(/CC)N(C)C,molecule_96213
25979,CC(=O)O[C@@H]1C=CC(=O)O1,molecule_247800
25980,COCn1ccnn1,molecule_181805
25981,CCCON,molecule_49339
25982,CC(=O)/C=C(/C)OC(=O)O,molecule_176692
25983,C=CC(=O)OC[C@@H]1O[C@@H]1C,molecule_256395
25984,CCc1cc(C(=O)O)on1,molecule_66629
25985,COC(=O)[C@H](N)CC1CC1,molecule_235431
25986,CCNCc1ncc[nH]1,molecule_210982
25987,CC(=O)/C(C)=C/N(C)C,molecule_164508
25988,CC(=O)C1=C(C)C[C@@H]1C,molecule_185347
25989,COC(=O)C(C)C(=O)OC,molecule_11313
25990,COC[C@@H]1CCC[C@@H]1N,molecule_225340
25991,CC[C@@](C)(O)CCC=O,molecule_126705
25992,C=C(C)C(=C)C,molecule_8886
25993,CCC/C=C/CC(C)=O,molecule_251021
25994,CCOC(=O)CC(=O)O,molecule_3451
25995,CNCc1ccc(=O)[nH]c1,molecule_196146
25996,CCOC(=O)NCCCN,molecule_88135
25997,Cc1ncnc(N)c1N,molecule_83174
25998,C=C1C2(CC2)CCC12CC2,molecule_70618
25999,CCCCC=O,molecule_4618
26000,C1CC[C@H]2CCC[C@H]2CC1,molecule_246211
26001,CCN[C@H](C)CO,molecule_85925
26002,N#C[C@@H](N)CCC(N)=O,molecule_256799
26003,CCCn1cnnc1C,molecule_237626
26004,CCCCCC1=NCCO1,molecule_69366
26005,CO[C@@H]1CC[C@H](O)C1,molecule_207615
26006,C=C(C)[C@H](O)CO,molecule_105335
26007,CCN(CC)C(CO)CO,molecule_162628
26008,CCCNCC(=O)OC,molecule_204079
26009,C=C(CC)CC[C@H](C)CC,molecule_257012
26010,CCCCOCCOCO,molecule_165701
26011,CC(C)=C1CN=NC1(C)C,molecule_181697
26012,CC(C)(O)c1ccncc1,molecule_248026
26013,Cc1c[nH]cc1C(=O)NN,molecule_30117
26014,C=CC(C)(C)C(C)(C)C=O,molecule_243787
26015,O=C1CCC[C@H](C(=O)O)C1,molecule_248236
26016,CCCC(=O)C(=O)C1CC1,molecule_248821
26017,CC(=O)C(CO)C(C)=O,molecule_189343
26018,CCO[C@](C)(O)CO,molecule_197721
26019,CCc1ccn(C(N)=O)n1,molecule_107181
26020,C[C@H]1CNCON1C,molecule_203057
26021,CC(C)NC#N,molecule_101846
26022,CN/C(=C/C=O)N(C)C,molecule_112867
26023,Cc1cc(=O)c(C#N)c[nH]1,molecule_239331
26024,CC[C@](C)(N)CCO,molecule_252792
26025,C1CCC2(C1)CO2,molecule_6138
26026,CN=C(N)N,molecule_97
26027,N#CO,molecule_278029
26028,ON=C1COC1,molecule_284392
26029,O=C1CCC12CCCCC2,molecule_250544
26030,c1ncc2oncc2n1,molecule_247126
26031,CC(=O)N(C#N)C(C)=O,molecule_246566
26032,CCC1(CC)CC=CO1,molecule_244355
26033,C1=Nc2ccncc2C1,molecule_242896
26034,N#CC(C#N)=NO,molecule_283953
26035,CCc1cc(CO)co1,molecule_210654
26036,CON(C)C(=O)CN(C)C,molecule_238687
26037,O=C1O[C@@H]2C=C[C@H]12,molecule_249566
26038,NCCn1cc[nH]c1=O,molecule_209328
26039,CC[C@H](C)C[C@H](C)NC,molecule_50244
26040,CCCO[C@@H]1C=CCCC1,molecule_251338
26041,O=C1CCC[C@H](O)CC1,molecule_256086
26042,OC[C@@H]1CC=CO1,molecule_254598
26043,C=CC1=CC1,molecule_255442
26044,O=C1CC[C@@H]2CC[C@H](C1)C2,molecule_245235
26045,Cc1cccc(C)c1O,molecule_283468
26046,C1=COC=CC1,molecule_243033
26047,O=CC=C(CO)CO,molecule_212245
26048,CC(C)(CCN)C1CC1,molecule_239233
26049,CC[C@]1(C)CCCO1,molecule_243804
26050,CCc1ncc(CN)cn1,molecule_213123
26051,CC/C(=N\O)C(C)(C)C,molecule_285482
26052,CC1CCCC1,molecule_2074
26053,N#CC12CC(C1)C2,molecule_188949
26054,C=C1CCCCO1,molecule_251741
26055,CCC(CC)CCCCO,molecule_18451
26056,CO[C@](C)(CN)C1CC1,molecule_237280
26057,C=C(C#N)CN1CCCC1,molecule_251394
26058,O[C@]12CCCCC[C@@H]1C2,molecule_252494
26059,CC1CC(O)C1,molecule_249221
26060,C[C@H]1CC(=O)O[C@H]1CCO,molecule_195735
26061,O=C1COc2ccncc21,molecule_250939
26062,OC1=CC=C(O)CC1,molecule_285283
26063,CC(C)(C)[C@@H]1OC1(C)C,molecule_242607
26064,CCCC[C@H](C#N)CC,molecule_41660
26065,CCN(C=N)CC,molecule_173096
26066,CCNNC(N)=O,molecule_70646
26067,CCc1nccc(N)c1C,molecule_219590
26068,C/C=C\C=C/C=C(C)C,molecule_178384
26069,CCn1cccc1CO,molecule_220890
26070,COC(=O)c1c[nH]oc1=O,molecule_198682
26071,COC(=O)N(C)C(N)=O,molecule_171379
26072,CCCn1ccc(C#N)n1,molecule_231801
26073,C[C@@]1(C(N)=O)C[C@@H](O)CN1,molecule_229393
26074,c1ncc2onnc2n1,molecule_243110
26075,C=CCC/C=C/CO,molecule_137167
26076,CNC(=O)N(C)O,molecule_284449
26077,OCCCNC1CCC1,molecule_232418
26078,CC(C)(C)NC(=O)C1CC1,molecule_248174
26079,CC(C)c1coc(CO)c1,molecule_254134
26080,Nc1ccc2ccoc2n1,molecule_256778
26081,Cc1[nH][nH]c(=O)c1C(N)=O,molecule_227896
26082,CCCc1cnc(N)o1,molecule_206893
26083,CCC(C)=C(C#N)C#N,molecule_247463
26084,C[C@H](CO)NC(C)(C)C,molecule_213276
26085,CC/C=N/N=C/CC,molecule_248116
26086,O=C1OC2CCC(CC2)O1,molecule_41416
26087,C/C=C/CNOC(C)=O,molecule_168081
26088,N#CC[C@@H]1CCCCC1=O,molecule_252216
26089,CN1CCC(CO)CC1,molecule_79641
26090,C/C(=C\C=O)N(C)C,molecule_254233
26091,O[C@@H]1C=CCCCC1,molecule_245347
26092,CNC(=O)[C@@H]1C=CCCC1,molecule_255499
26093,C=CCCCNC1CC1,molecule_224341
26094,CCCC/N=C/N(C)C,molecule_36325
26095,CCCCOC,molecule_12790
26096,N#CCC(=O)CO,molecule_169723
26097,C[C@H](CO)CC(=O)O,molecule_161485
26098,COC[C@]1(O)CCC=N1,molecule_196240
26099,CN(C)C1(CN)CCCC1,molecule_198428
26100,CC1(C)[C@@H]2CC=C[C@H]1[C@@H]2O,molecule_163527
26101,CC1=CC(=O)NC1=O,molecule_17611
26102,CCNCCN(C)C(C)=O,molecule_211458
26103,O=C1CC=CN1,molecule_90282
26104,C[C@@H]1C=COCC1,molecule_244519
26105,OCC1(CO)COC=N1,molecule_49671
26106,CCCC[C@@H]1C=CC=CN1,molecule_254386
26107,CCC[C@]1(CO)CO1,molecule_174495
26108,CCCCN1CCOC1,molecule_24088
26109,C[C@H](CO)/N=C/N(C)C,molecule_202436
26110,CC(C)[C@H](C)C(C#N)C#N,molecule_245376
26111,COCC#CC(=O)OC,molecule_151656
26112,C[C@]1(C2CC2)CO1,molecule_252006
26113,NCCCN1CC1,molecule_19543
26114,CC(=O)CC(=O)C1CCC1,molecule_226506
26115,CN(C)C(N(C)C)N(C)C,molecule_49124
26116,CN(C)c1cccnc1N,molecule_113418
26117,C#CC[C@H](CC)C(=O)O,molecule_286037
26118,C1=Cc2cccn2CC1,molecule_251105
26119,C1CC1c1nn[nH]n1,molecule_90907
26120,CCCN(CCO)C(C)=O,molecule_203022
26121,O=C1NCc2ncccc21,molecule_251932
26122,CCOC(=O)/C=C/CN,molecule_154288
26123,CCc1ncc(C)n1C,molecule_184082
26124,OCC[C@@H]1CCOCO1,molecule_246239
26125,CC(=O)N1CCCCCC1,molecule_246338
26126,C=C[C@H](O)C#CCCCC,molecule_256089
26127,CNC(=O)NO,molecule_284087
26128,CC#Cc1ccc(C)o1,molecule_285466
26129,NCCCC[C@H](N)CO,molecule_249979
26130,CCC(=O)OCC(C)(C)C,molecule_245104
26131,CC1(C2CC2)OCCO1,molecule_243533
26132,CCCO,molecule_926
26133,O=C(O)[C@@H]1CCCNC1=O,molecule_252175
26134,CCC=C(C#N)C#N,molecule_117875
26135,C[C@@H]1C(=O)CC(=O)[C@@H]1O,molecule_253772
26136,C=C=C(C)C#N,molecule_106792
26137,C[C@H](CCO)CCC=O,molecule_185792
26138,N=CC(=O)O,molecule_41363
26139,CC(C)C[C@H](C#N)CO,molecule_165425
26140,CCCCCCNC=O,molecule_29618
26141,CCCCCOC[C@@H]1CO1,molecule_56838
26142,CCCC1(O)CCCC1,molecule_23594
26143,O=Nc1cccc(N=O)c1,molecule_247038
26144,CCN1COCOCC1=O,molecule_207833
26145,CCOCC#CCO,molecule_66547
26146,C[C@H](CO)O[C@H](C)CO,molecule_242690
26147,CC(CO)(CO)CNCO,molecule_256407
26148,C=CC[C@@H]1CCC1=C,molecule_257156
26149,CCN1C(=O)C[C@H](C)C1=O,molecule_213235
26150,CO[C@H](O)N1CCOCC1,molecule_208108
26151,NCCn1cnnc1,molecule_110408
26152,CC(C)[C@H](N)CN(C)C,molecule_209632
26153,COC(=O)[C@H](CN)C(C)C,molecule_220553
26154,C#CCCC[C@@H]1C[C@@H]1O,molecule_286296
26155,CCC[C@H](CC)C(N)=O,molecule_51494
26156,C=Nc1cc[nH]c1,molecule_256577
26157,CN1CCC(=O)NCC1=O,molecule_235213
26158,O=C(O)C1=CCCCO1,molecule_244343
26159,CC[C@H](C)CCC(=O)OC,molecule_27312
26160,CCCCCCCNCC,molecule_147567
26161,CN(C)C(=O)C1CCCC1,molecule_113498
26162,C[C@@H]1CC(C)(C)CC(=O)N1,molecule_79273
26163,CC1=C2CCCN2CC1,molecule_257229
26164,CC(C)=CN1CC1,molecule_277641
26165,CCc1ccc(C)c(C)c1,molecule_18187
26166,OCCc1ccccc1O,molecule_283606
26167,C#C[C@](C)(O)CCCC=C,molecule_285159
26168,CC(=O)CCC=O,molecule_12606
26169,CCc1nn(C)c(=N)n1C,molecule_216166
26170,CCCC=C1CCCCC1,molecule_244520
26171,C[C@]1(C#N)CCC[C@@H]1O,molecule_255911
26172,CC(C)N(C(C)C)C(C)C,molecule_34601
26173,C#CCOC=C,molecule_37969
26174,Cc1ccnnc1N(C)C,molecule_72080
26175,O=CNN=O,molecule_214429
26176,C#CCOc1ncccn1,molecule_284354
26177,C=C1C(C)=C(C)[C@@H]1C,molecule_251327
26178,C=C[C@H](C)[C@H](O)CO,molecule_257531
26179,N=C(N)N1CCCCCC1,molecule_252434
26180,C=CC=C(C)C,molecule_17229
26181,Cc1cccnc1C=O,molecule_123930
26182,CN1CCOC(=O)C1=O,molecule_58267
26183,CCN=C(CC)CC,molecule_68032
26184,CN1C=CCC(CO)=C1,molecule_148223
26185,CN(C)C(=O)c1cc[nH]c1,molecule_131879
26186,NOCCOCCO,molecule_200811
26187,COC(=O)/C=C(/C)O,molecule_41611
26188,O=C(O)CN1CCNCC1,molecule_251562
26189,O=C(O)COC1CNC1,molecule_234034
26190,CC(C)O[C@H](CO)CCO,molecule_253872
26191,CCC[C@H](C)CC[C@H](C)O,molecule_255875
26192,CC1=NC=NC2=NN=N[C@H]12,molecule_247286
26193,CNC(=O)[C@H](N)CC(=O)O,molecule_177008
26194,CN[C@H](C)C(=O)O,molecule_11138
26195,CCC(=O)NCN(C)C,molecule_211678
26196,Cc1nonc1[C@H](C)O,molecule_209554
26197,C/C(=C\C=O)C1CC1,molecule_243654
26198,COCC(=O)CC(=O)OC,molecule_40220
26199,CCc1nc(=O)[nH]c(=O)o1,molecule_180447
26200,CCC(CC)=C(C#N)C#N,molecule_247365
26201,C=CCCCCCCC,molecule_5473
26202,C[C@@H]1CN=C(N(C)C)O1,molecule_163756
26203,CC1=CC(=O)C(=O)C(C)=C1,molecule_245518
26204,C=C=C1CC(=C=C)C1,molecule_256013
26205,C[C@H](O)CCC(C)(C)N,molecule_169197
26206,C#C[C@H](C)N(CC)CC,molecule_284131
26207,C#CC#CCOC,molecule_284778
26208,O=C1CCCc2[nH]ncc21,molecule_257250
26209,COc1ccc(N)cc1O,molecule_283670
26210,c1nnc2n1CCCC2,molecule_254169
26211,CC1(C)CC[C@@H]1N,molecule_241278
26212,N#CCCCCC#N,molecule_4867
26213,C=C[C@](O)(CC)CO,molecule_251740
26214,C#C[C@H](C)C(C)(C)C,molecule_284896
26215,C/C=C/C(OC)(OC)OC,molecule_253941
26216,CCOC(CNO)OCC,molecule_285821
26217,CNCCC(C)C,molecule_28496
26218,COCO[C@H](C)C(=O)NN,molecule_177208
26219,Nc1ccc(NO)cc1,molecule_284797
26220,C#CCN(C)N,molecule_284082
26221,CC1=CC=C(C)C(=O)C1=O,molecule_255201
26222,CC(=O)C1(C)COCOC1,molecule_245069
26223,NC(N)=NO,molecule_246625
26224,C=C(C)/C=C/C#N,molecule_86287
26225,CCOCCN(CC)CC,molecule_91488
26226,COC(C)(C)C#N,molecule_160712
26227,CN(C)CC1(C(=O)O)CC1,molecule_213529
26228,OC12CCCC(CCC1)C2,molecule_248050
26229,C=C/C=C/C(C)(C)O,molecule_243695
26230,CC1=CC(=O)N[C@@H]1O,molecule_257560
26231,C1CN[C@@H]2CN[C@@H]2C1,molecule_252700
26232,C=CC/C(C)=C/[C@H](C)O,molecule_177069
26233,CCCO[C@H](C)C(=O)OC,molecule_182905
26234,CC(C)[C@]1(C)CCNC1,molecule_242250
26235,c1cn2cnnc2cn1,molecule_6271
26236,CC(=O)[C@H](O)C(C)(C)C,molecule_58658
26237,C=C(NC(C)=O)C(=O)NC,molecule_256840
26238,CCC/C=C/CC(=O)OC,molecule_113920
26239,CC1=CC(C)=NC[C@H](C)N1,molecule_246325
26240,COC1=CC(=O)OCC1,molecule_165672
26241,Cc1ncn(C)c1C(=O)O,molecule_257453
26242,COCCC1CC1,molecule_147427
26243,OCCN[C@@H]1CC=CCC1,molecule_252314
26244,COC/C=C(\O)C(C)=O,molecule_284016
26245,CC1(C)C2C(C)(C)C21C#N,molecule_90636
26246,CN1CC(=O)OC1=O,molecule_49681
26247,CNCCOC(=O)COC,molecule_213615
26248,C[C@]1(CO)C=CCCC1,molecule_255730
26249,CC(C)(C)C(C)(C)C,molecule_10964
26250,CN1CCN(CCN)CC1,molecule_2431
26251,CO[C@]1(CO)CCCO1,molecule_201920
26252,C=COC(C)(C)C,molecule_17194
26253,O=CC(CO)(CO)CO,molecule_245227
26254,COC1(C(C)=O)CCC1,molecule_239897
26255,CC(=O)C1=C[C@H](C)CCC1,molecule_254250
26256,COC(=O)/C=C/C(C)(C)C,molecule_71191
26257,CC(=O)COC=O,molecule_59808
26258,CCn1nc(C)cc1N,molecule_35178
26259,CC(C)C1=CC[C@H](C)CC1,molecule_243343
26260,C[C@]1(C=O)CCCC[C@@H]1O,molecule_200974
26261,CCCc1ncc(C=O)[nH]1,molecule_150154
26262,C[C@@H]1OCC[C@H](O)[C@@H]1O,molecule_253165
26263,CC(C)(O)[C@@H]1COC(=O)C1,molecule_252303
26264,CC[C@H](C)c1cc(N)n[nH]1,molecule_125544
26265,CCCCC/N=C(\N)NO,molecule_185305
26266,C=C[C@](C)(C#N)C(=O)O,molecule_229347
26267,Oc1ccc(O)c2c1CC2,molecule_285574
26268,CCc1cnn(O)c1,molecule_286250
26269,CN1NCC[C@@H]1CC#N,molecule_255431
26270,CCC(CC)(CC)CO,molecule_61367
26271,COCN1C=CCCC1=O,molecule_223140
26272,C[C@H](N)[C@H](C)C(=O)O,molecule_250849
26273,COC(=O)[C@]1(C)C=NN=N1,molecule_257217
26274,CCOC(=O)C(C#N)C#N,molecule_159012
26275,O=C1CC[C@H](CO)N1,molecule_243882
26276,CCCC/C=C/CCC=O,molecule_27913
26277,C/C(C#N)=N\O,molecule_251540
26278,NC1=NC(=O)NCC1,molecule_246579
26279,NCC1CCC(CN)CC1,molecule_244635
26280,CN[C@H](CO)C(C)C,molecule_198652
26281,CCNC(=O)CCC(=O)O,molecule_80840
26282,CC[C@H](N)c1ncn[nH]1,molecule_232059
26283,C[C@]1(CC(=O)O)CC(=O)N1,molecule_256489
26284,C#C[C@H](O)c1cccn1C,molecule_286047
26285,CNC(=O)CC(N)=O,molecule_168275
26286,C[C@H](N)c1ncco1,molecule_227801
26287,CCC(=O)[C@H](C)CN(C)C,molecule_252753
26288,CON(C)Cc1cnc[nH]1,molecule_206419
26289,C=CCC(C(=O)O)C(=O)O,molecule_244654
26290,Cc1[nH]ccc1CCN,molecule_187205
26291,CC(C)(C)C(O)C(C)(C)C,molecule_247939
26292,C[C@H](O)C1CCC(O)CC1,molecule_257193
26293,C#CCCCCCO,molecule_285271
26294,Cc1cn(CCN)nn1,molecule_227863
26295,CCc1n[nH]c(CC)n1,molecule_57033
26296,CN(C)[C@H](CCO)C(=O)O,molecule_184785
26297,C#CCCOCC#CCO,molecule_285254
26298,COC[C@@H]1CCC(C)(C)N1,molecule_208529
26299,Cc1ccc(O)c(N=O)c1,molecule_284714
26300,OCc1cc(O)cc(O)c1,molecule_284543
26301,CN1C[C@H](O)C[C@H](O)C1,molecule_209806
26302,C=CCCC(=C)OC,molecule_163270
26303,CCc1cccc(N)c1O,molecule_285836
26304,CN(C)C(C)(C)CCN,molecule_206508
26305,C[C@H](O)OCCN,molecule_243707
26306,ONCc1ccnnc1,molecule_240750
26307,CC1=CC[C@H]([C@H](C)O)CC1,molecule_253488
26308,O=C(O)CCC(=O)CO,molecule_68974
26309,CCCCCC(C)C,molecule_5361
26310,CC(C)[C@@H]1CN1,molecule_247678
26311,CCc1c[nH]c(N)c1C#N,molecule_218173
26312,CC(=O)CC(C)(C)C(C)=O,molecule_243644
26313,C=CCC(=O)CC=C,molecule_253138
26314,O=C1N[C@H](CO)CO1,molecule_248110
26315,CCC[C@H](C)[C@H](N)C(=O)O,molecule_254270
26316,CC(C)N1CCN=N1,molecule_194980
26317,CC(=O)NCNC=O,molecule_168277
26318,CCc1nc(C)oc1OC,molecule_167738
26319,CCC(=O)N1CCCCC1,molecule_65144
26320,O=CC=C(C1CC1)C1CC1,molecule_254207
26321,C=CCCCCCNC,molecule_183460
26322,CNCC#N,molecule_47844
26323,C=C[C@H](C)[C@@H]1CC(=O)N1,molecule_167110
26324,CCCCOCOC,molecule_160337
26325,Cc1ccn(N)c(=O)c1,molecule_178848
26326,CN1CC[C@H](CCO)O1,molecule_198731
26327,CC[C@]1(C(=O)O)CCO1,molecule_220326
26328,COC[C@H](ON)C(=O)O,molecule_240682
26329,CC(C)=CCN=C(N)N,molecule_243239
26330,CC[C@H](CO)C(C)=O,molecule_178241
26331,C[C@@H]1O[C@H](CO)CNC1=O,molecule_186357
26332,N#CC1(C#N)CC1,molecule_23031
26333,C1COC2(OC1)OCCO2,molecule_249827
26334,N#CC1(N)CCCCC1,molecule_277691
26335,CCc1ccc(O)c(C)c1,molecule_283708
26336,CCOCCC#N,molecule_26977
26337,C=C[C@H](OCC)C(C)=O,molecule_198115
26338,C=C(O)C(=O)O,molecule_284642
26339,CO[C@H](C#N)C(C)C,molecule_238622
26340,CC1(OO)CCCCC1,molecule_245854
26341,O=CC1CC=CC1,molecule_78417
26342,CC1=NNC(C)(C)C1,molecule_37591
26343,C=C[C@H](C)C(=C)CN(C)C,molecule_127135
26344,O=C1CCC1=C1CCC1,molecule_247376
26345,CCCC(C)(OC)OC,molecule_124568
26346,CCNCc1cccnc1,molecule_31980
